Date,State,Fire Name,Latitude,Longitude,Fire Cause
03/07/13,Arizona,Vault,31.998317,-112.841667,Human/Campfire /Other/ unknown 
03/08/13,New Mexico,HIGH NOON,32.5053,-104.2458,Human/Miscellaneous /Other/ known 
03/08/13,Oklahoma,NE30058A,36.3347,-94.9092,Human/Incendiary /Other/ unknown 
03/08/13,Arizona,ISLAND UNIT POINT,33.23416667,-114.6813889,Human/Accidental/Recreation
03/08/13,Arkansas,Slick Rock Hollow,36.098465,-92.486168,Human/Incendiary /Slash Burning 
03/08/13,South Dakota,Jay Bird,43.60228,-101.70975,Human/Miscellaneous /Other/ unknown 
03/08/13,South Dakota,FIRE,42.9914,-98.4276,Human/Miscellaneous /Other/ unknown 
03/08/13,Idaho,BLACKS CREEK,43.43139,-116.15108,Human/Miscellaneous /Other/ known 
03/08/13,Florida,Spillway,26.2964,-81.0842,Human/Incendiary /Other/ unknown 
03/08/13,South Dakota,Rough,43.019211,-102.56185,Human/Juveniles /Ignition Devices 
03/08/13,South Dakota,Duo,43.019825,-102.562961,Human/Juveniles /Ignition Devices 
03/08/13,South Dakota,Thorpes,43.02169,-102.564303,Human/Juveniles /Ignition Devices 
03/08/13,South Dakota,Fired Up,43.02178,-102.564892,Human/Juveniles /Ignition Devices 
03/08/13,South Dakota,Flames,43.022256,-102.564789,Human/Juveniles /Ignition Devices 
03/09/13,Oklahoma,D. Harjo,34.9708,-96.6008,Human/Fire Use /Other/ known 
03/09/13,New Mexico,Lucero,34.9221,-106.6935,Human/Fire Use /Other/ unknown 
03/09/13,Mississippi,159 Goat Ranch Rd.,32.7969,-89.2603,Human/Fire Use /Trash Burning 
03/09/13,South Dakota,Almost,43.313656,-100.879975,Human/Miscellaneous /Other/ unknown 
03/09/13,Georgia,STEED SLOP SOUTH,33.10166667,-83.68111111,Human/Accidental/Agricultural
03/09/13,Georgia,STEED SLOP NORTH,33.10333333,-83.6825,Human/Accidental/Agricultural
03/09/13,South Dakota,Explorer,43.024275,-102.5508,Human/Miscellaneous /Burning Building 
03/09/13,Idaho,DUCK PONDS,42.9328,-115.73248,Human/Fire Use /Resource Mgmt 
03/09/13,Washington,Kartar,48.22497,-119.26903,Human/Fire Use /Other/ known 
03/09/13,Washington,Rogers Bar #1,48.05497,-118.28656,Human/Miscellaneous /Other/ unknown 
03/10/13,Wyoming,Big Hill,41.5784,-108.011497,Human/Equipment /Other/ known 
03/10/13,Oregon,PAULSMITH,45.83472222,-119.7208333,Human/Accidental/Agricultural
03/10/13,Wyoming,Winkleman Dome,43.1731,-108.9467,Natural /Other/ unknown 
03/10/13,Montana,ELK SHOULDER,45.4144,-106.4389,Human/Miscellaneous /Other/ unknown 
03/11/13,Arizona,Alamo,32.0681,-112.723967,Human/Miscellaneous /Other/ known 
03/11/13,Oklahoma,RV Gate,34.6408,-95.285,Human
03/11/13,Wyoming,Causeway,44.85533,-108.20369,Human/Miscellaneous /Other/ unknown 
03/11/13,Wyoming,Snow,43.5779,-109.7573,
03/11/13,New Mexico,Jicarilla,33.270803,-105.716697,Human/Miscellaneous /Burning Building 
03/11/13,Texas,Lane,30.74283,-94.72269,Human/Incendiary /Slash Burning 
03/11/13,Montana,WEST DUNMORE,45.6858,-107.5115,Human/Railroads /Other/ unknown 
03/12/13,Arkansas,Campsite 40,36.0392,-93.3388,Human/Campfire /Cooking/warming 
03/12/13,Florida,Chainsaw,27.1006,-80.9861,Natural /Lightning 
03/12/13,Oklahoma,DORIS031213,34.71916667,-98.64222222,Human/Accidental/Recreation
03/12/13,South Dakota,SGU Library,43.305183,-100.641678,Human/Miscellaneous /Other/ unknown 
03/12/13,New Mexico,Pallet,34.9147,-106.7013,Human/Fire Use /Field Burning 
03/12/13,Arizona,Woodcutter,31.6314,-110.1781,Human/Miscellaneous /Other/ unknown 
03/12/13,New Mexico,Douglas,34.8641,-106.6704,Human/Fire Use /Other/ unknown 
03/12/13,Arizona,Kykotsmovi,35.8761,-110.6183,Human/Equipment /Vehicle 
03/12/13,Montana,RAILWAY,45.7241,-107.5537,Human/Railroads /Other/ unknown 
03/12/13,Mississippi,166 Rolling Hills,32.7764,-89.2661,Human/Fire Use /Trash Burning 
03/12/13,California,Mitomka,39.402303,-123.300094,Human/Fire Use /Land Clearing 
03/12/13,Mississippi,Lightning 223,33.7894,-89.0117,Natural /Lightning 
03/12/13,Arizona,RUINS,33.1195,-111.9026,Human/Incendiary /Other/ unknown 
03/13/13,New Mexico,West Tse-Ya-Toh,35.53364,-108.96528,Natural /Lightning 
03/13/13,California,Freshwater,41.2839,-124.0922,Human/Campfire /Other/ unknown 
03/13/13,Florida,Cowbone Burnout,26.2989,-81.0275,Natural /Other/ known 
03/13/13,North Dakota,Fiddler,46.09198,-100.65393,Human/Incendiary /Trash Burning 
03/13/13,Tennessee,ML CG 4 #2,35.5131,-87.4556,Human/Campfire /Cooking/warming 
03/13/13,Idaho,MORGAN BAR,45.2542,-113.9117,Human/Miscellaneous /Other/ unknown 
03/13/13,New Mexico,Wade,34.8784,-106.682,Human/Fire Use /Field Burning 
03/13/13,Missouri,Bay Creek,37.11764,-91.50539,Human/Incendiary /Grudge Fire 
03/13/13,New Mexico,Michael,34.874297,-106.712197,Human/Fire Use /Field Burning 
03/13/13,Arizona,Clover,33.7867,-110.0331,Human/Juveniles /Other/ known 
03/13/13,Arizona,BAMBOO,33.3583,-110.4528,Human/Miscellaneous /Other/ unknown 
03/13/13,Oklahoma,Skedee,36.3658,-96.6742,Human/Miscellaneous /Other/ unknown 
03/13/13,New Mexico,MP36,34.885897,-106.6856,Human/Fire Use /Field Burning 
03/13/13,Idaho,HWY26 MM160,42.9367,-114.5194,Human/Equipment /Other/ unknown 
03/13/13,Oklahoma,PUMVHAKV SCHOOL,35.3206,-96.6839,Human/Fire Use /Other/ known 
03/13/13,Texas,RUSSELL LEE,30.7139,-94.6869,Human/Incendiary /Slash Burning 
03/13/13,South Dakota,Treasure,43.189683,-102.738564,Human/Juveniles /Ignition Devices 
03/13/13,South Dakota,MoonLight,43.189797,-102.738911,Human/Juveniles /Ignition Devices 
03/14/13,Nevada,Lone 1,36.2403,-115.32,Human/Fire Use /Other/ unknown 
03/14/13,Nevada,GREENWAY,35.9769,-114.983,Human/Fire Use /Other/ unknown 
03/14/13,Mississippi,2606 County Rd.,32.7753,-89.2439,Human/Fire Use /Trash Burning 
03/14/13,Oklahoma,Fletcher,36.3281,-96.4481,Human/Incendiary /Other/ unknown 
03/14/13,Utah,Indian Bench,40.3589,-109.9133,Human/Fire Use /Field Burning 
03/14/13,Colorado,Wild Basin,40.2,-105.55,Human/Campfire /Cooking/warming 
03/14/13,Oklahoma,DORIS031413,34.71583333,-98.64166667,Human/Accidental/Recreation
03/14/13,New Mexico,Margaret,34.925097,-106.693803,Human/Fire Use /Field Burning 
03/14/13,South Dakota,West Side,44.6108,-101.5093,Human/Miscellaneous /Other/ unknown 
03/14/13,North Carolina,Red Tail 3,35.4858,-83.3486,Human/Incendiary /Other/ unknown 
03/15/13,Texas,SALINENO,26.51472222,-99.11583333,Human/Arson/Adult
03/15/13,New Mexico,3rd Lane Fire,36.8136,-108.7159,Human/Fire Use /Field Burning 
03/15/13,Mississippi,Old 25,34.6047,-88.2131,Human/Incendiary /Trash Burning 
03/15/13,New Mexico,HWY 45,34.9308,-106.7062,Human/Fire Use /Field Burning 
03/15/13,New Mexico,JJ,34.9254,-106.708,Human/Fire Use /Other/ unknown 
03/15/13,New Mexico,EA,34.922297,-106.704903,Human/Fire Use /Field Burning 
03/15/13,California,Pinyon,33.569181,-116.556619,Human/Equipment /Vehicle 
03/15/13,Wyoming,122 Gas Hills Rd,42.9975,-108.3658,Human/Fire Use /Land Clearing 
03/15/13,North Carolina,Sneed 1,35.4753,-83.345,Human/Campfire /Cooking/warming 
03/15/13,South Dakota,Clothes Bag,45.003,-101.2185,Human/Miscellaneous /Other/ known 
03/15/13,Oklahoma,NE30072A,36.3075,-94.7467,Human/Fire Use /Trash Burning 
03/15/13,New Mexico,Padilla,34.891997,-106.672303,Human/Fire Use /Field Burning 
03/15/13,Oklahoma,Kester,36.3247,-94.9825,Human/Incendiary /Other/ unknown 
03/15/13,California,Shoemaker #1,41.045,-123.6581,Human/Incendiary /Field Burning 
03/15/13,Arizona,Bruce,35.9894,-110.7703,Human/Equipment /Exhaust 
03/15/13,California,Bald Hill #5,41.1142,-123.7119,Human/Incendiary /Recurrent 
03/15/13,South Dakota,Circle Rock,44.9833,-101.211,Human/Juveniles /Other/ unknown 
03/15/13,Arizona,Crow Fire,32.0156,-111.7178,Human/Campfire /Cooking/warming 
03/15/13,California,Squires #1,41.0844,-123.6983,Human/Incendiary /Recurrent 
03/15/13,New Mexico,TROLLEY,33.5344,-104.375,Human/Campfire /Cooking/warming 
03/16/13,South Dakota,Medicine,44.07486,-99.63786,Human/Incendiary /Other/ unknown 
03/16/13,Tennessee,Muddy Branch,36.115,-84.8553,Human/Fire Use /Trash Burning 
03/16/13,Oklahoma,Fulsom,35.8358,-95.925,Human/Fire Use /Trash Burning 
03/16/13,South Dakota,Sleeper,44.99,-101.2243,Human/Juveniles /Recurrent 
03/16/13,Oklahoma,Sleeper,35.3194,-96.5425,Human/Miscellaneous /Other/ unknown 
03/16/13,South Dakota,Ford,43.08108,-100.90489,Human/Equipment /Vehicle 
03/16/13,California,Hole,35.77569,-117.91272,Human
03/16/13,New Mexico,314,35.34886,-106.51511,Human/Fire Use /Other/ unknown 
03/16/13,Arkansas,Welch Bluff,36.058368,-93.125204,Human/Incendiary /Slash Burning 
03/16/13,Arkansas,Adair Fields,36.05489,-93.122349,Human/Incendiary /Slash Burning 
03/16/13,New Mexico,130 FIRE,33.7938,-106.9581,Undetermined
03/16/13,Oklahoma,Haney,36.3775,-96.2917,Human/Incendiary /Other/ unknown 
03/16/13,Oklahoma,King,36.3161,-94.9864,Human/Incendiary /Other/ unknown 
03/16/13,California,Pine Creek #2,41.0833,-123.7039,Human/Incendiary /Trash Burning 
03/16/13,North Dakota,Bone Creek,46.2339,-100.5978,Human/Fire Use /Slash Burning 
03/16/13,Mississippi,316 James Billie Rd.,32.7997,-89.2225,Human/Fire Use /Trash Burning 
03/16/13,California,Bald Hill #6,41.1025,-123.7083,Human/Incendiary /Recurrent 
03/16/13,South Dakota,White Pipe,43.2386,-102.331642,Human/Miscellaneous /Burning Building 
03/16/13,Oklahoma,SMITH NO. 1-3,35.28333,-98.34808,Human/Miscellaneous /Other/ unknown 
03/16/13,Oklahoma,L.W.R. Site 30,34.84944,-98.15449,Human/Miscellaneous /Other/ unknown 
03/16/13,Mississippi,Patty,32.4844,-90.025,Human/Campfire /Cooking/warming 
03/16/13,Mississippi,Hot Dog,32.5128,-89.9931,Human/Campfire /Cooking/warming 
03/16/13,Mississippi,338 James Billie Rd.,32.8003,-89.2219,Human/Fire Use /Trash Burning 
03/16/13,Utah,Richardsons,40.303,-109.8678,Human/Equipment /Vehicle 
03/16/13,New Mexico,135,33.85923,-106.90999,Human/Other
03/16/13,New Mexico,Mahkee,35.0665,-108.83586,Human/Incendiary /Other/ unknown 
03/17/13,South Dakota,Church,45.6747,-100.8122,Human/Miscellaneous /Burning Building 
03/17/13,Tennessee,ML CG 4 #2,35.5222,-87.4558,Human/Campfire /Cooking/warming 
03/17/13,Texas,RIVER RD N/O,26.51527778,-99.11527778,Undetermined
03/17/13,Nevada,SUNRISE,39.0433,-119.6292,Human/Campfire /Cooking/warming 
03/17/13,Tennessee,ML CG 23,35.5222,-87.455,Human/Campfire /Cooking/warming 
03/17/13,Utah,Bench,40.363,-109.9108,Human/Fire Use /Field Burning 
03/17/13,New Mexico,Route 8,35.0328,-108.8608,Human/Incendiary /Slash Burning 
03/17/13,Washington,Omak Lake,48.2822,-119.38353,Human/Miscellaneous /Other/ unknown 
03/17/13,South Dakota,Nupa,44.0728,-99.4419,Human/Juveniles /Ignition Devices 
03/17/13,Oklahoma,LBALDY031713,34.7125,-98.64694444,Human/Accidental/Recreation
03/18/13,Oklahoma,QUANAHLAKE031813,34.715,-98.64527778,Human/Accidental/Recreation
03/18/13,Tennessee,Zapped,35.5089,-87.4567,Natural /Lightning 
03/18/13,Mississippi,Old PG,32.2181,-90.5631,Human/Fire Use /Land Clearing 
03/18/13,Oklahoma,DORIS031813,34.71861111,-98.64138889,Human/Accidental/Recreation
03/18/13,New Mexico,Alameda Dam,32.36853,-106.70064,Human/Miscellaneous /Other/ unknown 
03/18/13,New Mexico,McCook,35.2288,-106.5862,Human/Fire Use /Field Burning 
03/18/13,Arizona,PAPAGO TANK,32.09888889,-113.2861111,Human/Accidental/Recreation
03/18/13,Arizona,OAK GROVE,36.1375,-113.6022,Human/Miscellaneous /Other/ known 
03/18/13,Arizona,Honanie,35.8353,-110.3806,Human/Incendiary /Trash Burning 
03/18/13,New Mexico,Blue Shack,34.930697,-106.704103,Human/Fire Use /Field Burning 
03/18/13,Arizona,THOMAS,33.2994,-110.4614,Human/Incendiary /Other/ unknown 
03/18/13,New Mexico,MP 211,34.9215,-106.7197,Human/Equipment /Vehicle 
03/18/13,New Mexico,Riverbed,35.06606,-108.85489,Human/Incendiary /Other/ unknown 
03/19/13,South Dakota,Jump Start,43.165261,-102.338242,Human/Miscellaneous /Burning Building 
03/19/13,California,Orcutt #1,41.0642,-123.6842,Human/Incendiary /Trash Burning 
03/19/13,North Carolina,Cherry Creek,35.5911,-83.4133,Natural /Lightning 
03/19/13,Oklahoma,Veterns Lake Dam,34.491435,-96.987507,Human/Incendiary /Other/ unknown 
03/19/13,Washington,NORTH CORFU,46.85055556,-119.4408333,Human/Accidental/Recreation
03/19/13,North Dakota,Fort Street,46.094864,-100.630089,Human/Miscellaneous /Burning Building 
03/19/13,Oklahoma,Wrong Turn,35.3556,-95.8844,Human/Fire Use /Land Clearing 
03/19/13,Arizona,PUERTOCITO,31.64361111,-111.4355556,Human/Accidental/Recreation
03/19/13,Arizona,Dump,31.913702,-111.897773,Human/Miscellaneous /Other/ unknown 
03/20/13,South Dakota,Wild Goose,44.9964,-101.2329,Human/Incendiary /Slash Burning 
03/20/13,Oklahoma,YELLOW BANKS,33.9525,-94.61944444,Undetermined
03/20/13,Nevada,Fairview,38.0775,-114.7353,Human
03/20/13,Washington,VERNAL,47.432,-117.543,Natural
03/20/13,Arizona,Choulil Fire,31.6631,-111.8214,Human/Campfire /Cooking/warming 
03/20/13,South Dakota,Blast,45.0066,-101.2249,Human/Miscellaneous /Other/ unknown 
03/20/13,Mississippi,Sweet,33.9033,-88.9489,Human/Fire Use /Field Burning 
03/20/13,South Dakota,Hunkpapa Creek,45.886678,-100.489242,Human/Equipment /Vehicle 
03/20/13,Oklahoma,4th Street,36.3136,-96.8,Human/Equipment /Vehicle 
03/20/13,North Carolina,Fern Knob WF,35.5283,-83.5475,Natural /Lightning 
03/20/13,New Mexico,Omega,34.3228,-108.3703,Human/Equipment /Vehicle 
03/20/13,Wyoming,B fire,44.05736,-108.14567,
03/21/13,Oregon,0043 PB ESTATE PIT,43.2575,-121.083,Human/Miscellaneous /Other/ unknown 
03/21/13,Arizona,Leyvas Fire,31.6903,-111.655,Human/Incendiary /Other/ known 
03/21/13,New Mexico,Bird,35.4885,-106.405603,Human/Fire Use /Slash Burning 
03/21/13,New Mexico,Rest Area,33.6383,-107.1207,Human/Equipment /Exhaust 
03/21/13,New Mexico,129 FIRE,33.79085,-106.96088,Human/Other
03/21/13,New Mexico,137 FIRE,33.86755,-106.90573,Human/Other
03/21/13,Oklahoma,Bethel,34.3844,-95.8897,Human/Incendiary /Other/ unknown 
03/21/13,North Dakota,FIRST FIRE,47.7333,-102.7511,Human
03/21/13,California,Airport # 1,41.0433,-123.6669,Human/Incendiary /Trash Burning 
03/21/13,Florida,JEROME,28.48555556,-80.69277778,Natural
03/21/13,Mississippi,Tiak Osi,32.6667,-89.4544,Human/Fire Use /Trash Burning 
03/22/13,Arizona,Return to Artesia,32.6547,-109.555,Human/Miscellaneous /Other/ unknown 
03/22/13,North Dakota,Coal Vein 13,47.61311,-103.39089,Natural /Other/ known 
03/22/13,Mississippi,FRONTAGE ROAD FLARE,30.43805556,-88.6575,Human/Arson/Adult
03/22/13,New Mexico,Canal,35.25599,-106.5775,Human/Fire Use /Other/ unknown 
03/22/13,Arizona,Sacramento,34.7272,-114.3744,Human/Equipment /Vehicle 
03/22/13,New Mexico,2nd Wash Fire,36.8586,-108.7439,Human/Incendiary /Other/ unknown 
03/22/13,New Mexico,Cudei 1 Fire,36.86483,-108.79882,Human/Incendiary /Trash Burning 
03/22/13,Idaho,COLE SNOW,43.47812,-116.28187,Human/Campfire /Cooking/warming 
03/22/13,Maryland,NORTH TRACT D-E ROAD,39.06805556,-76.73388889,Undetermined
03/22/13,New Mexico,Cudei 2 Fire,36.87316,-108.78493,Human/Incendiary /Field Burning 
03/23/13,New Mexico,Barn,34.867894,-106.670987,Human/Fire Use /Other/ unknown 
03/23/13,California,Backus,34.96622,-118.18581,Human/Miscellaneous /Other/ known 
03/23/13,New Mexico,Equipment,35.230592,-106.582287,Human/Fire Use /Land Clearing 
03/23/13,California,Quartz,41.5928,-122.9547,Human/Miscellaneous /Other/ unknown 
03/23/13,South Dakota,Eleanor,43.19525,-100.90358,Natural /Other/ unknown 
03/24/13,Texas,SALINENO N/O,26.51388889,-99.11555556,Undetermined
03/24/13,New Mexico,Upper Fruitland 1,36.72097,-108.33618,Human/Incendiary /Other/ unknown 
03/24/13,Washington,1100 Signal Peak,46.36794,-120.73484,Human/Fire Use /Field Burning 
03/24/13,Nevada,WINCHESTER,39.6764,-119.765,Human/Miscellaneous /Other/ unknown 
03/24/13,Oklahoma,KADDO RD.,35.06433,-98.28477,Human/Incendiary /Field Burning 
03/25/13,New Mexico,TWIN WELLS COMPLEX,32.2961,-103.8017,Human/Equipment /Vehicle 
03/25/13,New Mexico,Turtle,35.99381,-106.07,Human/Campfire /Other/ unknown 
03/25/13,New Mexico,47,34.920503,-106.707703,Human/Fire Use /Field Burning 
03/25/13,South Dakota,Johnson,43.03533,-102.47022,Human/Equipment /Vehicle 
03/25/13,New Mexico,Crow,35.6063,-106.3295,Human/Fire Use /Field Burning 
03/25/13,Puerto Rico,LOST TRAIL,18.12888889,-65.42444444,Human/Arson/Adult
03/25/13,Michigan,FISHING 1,43.34803,-83.88398,Human/Accidental/Recreation
03/25/13,Texas,PALO BLANCO,26.93222222,-97.54527778,Human/Accidental/Agricultural
03/25/13,Puerto Rico,BUMP ROAD,18.13611111,-65.42444444,Human/Arson/Adult
03/25/13,California,OHM,39.12361111,-122.0461111,Undetermined
03/25/13,Arizona,Wide Ruins 1,35.37858,-109.51168,Human/Incendiary /Other/ unknown 
03/25/13,Oklahoma,TINYAU,35.28366,-98.28924,Human/Incendiary /Slash Burning 
03/25/13,Montana,Sunnyview,48.2944,-109.9863,Human/Incendiary /Other/ unknown 
03/25/13,Montana,CLEAN UP,48.58931,-113.13739,Human/Incendiary /Trash Burning 
03/26/13,Oregon,B-150 RD,44.875,-121.4961,Human/Fire Use /Trash Burning 
03/26/13,Puerto Rico,PUERTO NEGRO,18.13833333,-65.32527778,Human/Arson/Adult
03/26/13,Arizona,2-K,34.0372,-110.4667,Human/Miscellaneous /Other/ unknown 
03/26/13,Utah,Myton Store,40.193,-110.0736,Human/Miscellaneous /Other/ known 
03/26/13,Arizona,Salt Springs,33.9375,-110.1581,Human/Miscellaneous /Other/ unknown 
03/26/13,Montana,NOMEE,45.2889,-107.3706,Human/Miscellaneous /Other/ unknown 
03/26/13,Illinois,CAMPGROUND,42.04361111,-90.11555556,Human/Accidental/Agricultural
03/26/13,South Dakota,Well Driller,45.683236,-101.71283,Human/Equipment /Other/ known 
03/26/13,New Mexico,Mundo Piles,36.8689,-106.9536,Human/Fire Use /Slash Burning 
03/26/13,California,BALE,35.6158,-117.58422,Human/Miscellaneous /Other/ known 
03/26/13,Utah,North Park,40.35699,-110.70463,Human/Incendiary /Field Burning 
03/26/13,Oregon,Pitcher,43.255294,-121.054483,Human/Incendiary /Other/ unknown 
03/26/13,California,Ocean Beach,37.7608,-122.5105,Human/Smoking /Smoking 
03/26/13,Montana,Cottonwood Fire,46.40268,-112.74153,Human/Campfire /Cooking/warming 
03/26/13,Arizona,Lava,34.4967,-113.3956,Human/Equipment /Vehicle 
03/26/13,Arizona,MAIZE,33.1439,-111.8068,Human/Incendiary /Other/ unknown 
03/26/13,South Dakota,Eastman,43.319658,-101.025067,Human/Miscellaneous /Other/ unknown 
03/26/13,Nevada,EDGE,36.0058,-115.305,Human/Miscellaneous /Other/ unknown 
03/26/13,Arizona,Lava 2,34.5072,-113.4114,Human/Equipment /Vehicle 
03/26/13,Arizona,Moosa,35.8136,-110.4089,Natural /Other/ known 
03/27/13,South Dakota,Barrel,43.319658,-101.025067,Human/Incendiary /Trash Burning 
03/27/13,Texas,CHICHARRA BANCO N/O,26.29472222,-98.60833333,Undetermined
03/27/13,Oklahoma,CRUM-DOG-1,35.0989,-98.2011,Human/Incendiary /Slash Burning 
03/27/13,Oklahoma,CRUM-DOG-2,35.09422,-98.17688,Human/Incendiary /Slash Burning 
03/27/13,South Dakota,Tires,43.10789,-102.37906,Human/Fire Use /Trash Burning 
03/27/13,Montana,Mile Marker 11,45.3694,-107.3829,Human/Miscellaneous /Other/ unknown 
03/27/13,Montana,ALLIGATOR,45.2483,-107.3848,Human/Miscellaneous /Other/ unknown 
03/27/13,Wyoming,21 Lone Bear Lane,43.0336,-108.7706,Natural /Other/ unknown 
03/27/13,Arizona,FIELD,33.34939,-110.44978,Human/Incendiary /Other/ known 
03/27/13,Washington,Buttercup,48.3092,-118.2275,Human/Fire Use /Other/ known 
03/27/13,New Mexico,TR8,34.8807,-106.6717,Human/Fire Use /Land Clearing 
03/27/13,Texas,BULLOCK,30.7181,-94.6875,Human/Incendiary /Slash Burning 
03/27/13,Oklahoma,NE30079A,35.6725,-94.6394,Human/Incendiary /Other/ unknown 
03/27/13,Colorado,WEST POWELL,40.0244,-108.0625,Human/Fire Use /Right-of-way 
03/27/13,Oklahoma,Busch,34.9972,-96.6333,Human/Incendiary /Other/ known 
03/27/13,South Dakota,Turtle,43.304642,-100.638867,Human/Miscellaneous /Other/ unknown 
03/27/13,Indiana,Breakwall,41.6178,-87.2792,Human/Miscellaneous /Other/ unknown 
03/27/13,Montana,COMPLEX,48.3733,-113.01867,Human/Campfire /Other/ unknown 
03/28/13,Hawaii,KEALIA POND KIOSK,20.79638889,-156.4908333,Human/Arson/Adult
03/28/13,Arizona,Dutch,33.0789,-110.0042,Human/Miscellaneous /Other/ unknown 
03/28/13,Washington,WEST KEPPLE,47.4409,-117.5438,Natural
03/28/13,South Dakota,Lake Bed,45.0041,-101.2193,Human/Miscellaneous /Other/ unknown 
03/28/13,Missouri,Toro,37.11325,-91.1486,Human/Equipment /Exhaust 
03/28/13,Arizona,Stripped Butte,32.086367,-112.8683,Human/Miscellaneous /Other/ unknown 
03/28/13,Mississippi,MP 40,31.9494,-90.9644,Human/Fire Use /Field Burning 
03/28/13,Tennessee,Artillery,35.8878,-86.4261,Human/Incendiary /Other/ unknown 
03/28/13,South Dakota,Artillery,43.01955,-102.56744,Human/Juveniles /Ignition Devices 
03/28/13,Arkansas,Buzzard Bluff,35.9694,-92.8292,Human/Incendiary /Other/ unknown 
03/28/13,California,Cable,37.67113,-119.78303,Human/Equipment /Power Line 
03/28/13,Oklahoma,BELL CREEK,34.15833333,-96.67833333,Human/Accidental/Recreation
03/28/13,Arizona,GRASS,33.36297,-110.44333,Human/Miscellaneous /Other/ unknown 
03/28/13,New Mexico,79,34.8683,-106.6729,Human/Fire Use /Field Burning 
03/28/13,South Dakota,Long,43.062594,-102.56525,Human/Fire Use /Trash Burning 
03/28/13,California,Creek,35.6625,-118.5169,Human/Fire Use /Other/ unknown 
03/28/13,Missouri,Cotton House,36.97142,-90.99356,Human/Incendiary /Other/ unknown 
03/28/13,South Dakota,Cone,45.1764,-101.156,Human/Incendiary /Trash Burning 
